event_timestamp,event_name,event_previous_timestamp,event_value_in_usd,event_bundle_sequence_id,event_server_timestamp_offset,user_id,user_pseudo_id,user_first_touch_timestamp,stream_id,platform,is_active_user,batch_event_index,batch_page_id,batch_ordering_id,event_params__engaged_session_event,event_params__ad_network,event_params__time_spent,event_params__firebase_screen_class,event_params__firebase_screen_id,event_params__ad_placement,event_params__firebase_event_origin,event_params__ga_session_id,event_params__ga_session_number,event_params__ad_unit_id,user__ga_session_number,user__ga_session_id,user__first_open_time,privacy_info__ads_storage,privacy_info__analytics_storage,privacy_info__uses_transient_token,user_ltv,device__advertising_id,device__browser,device__browser_version,device__category,device__is_limited_ad_tracking,device__language,device__mobile_brand_name,device__mobile_marketing_name,device__mobile_model_name,device__mobile_os_hardware_model,device__operating_system,device__operating_system_version,device__time_zone_offset_seconds,device__vendor_id,device__web_info,geo__city,geo__continent,geo__country,geo__metro,geo__region,geo__sub_continent,app_info__firebase_app_id,app_info__id,app_info__install_source,app_info__install_store,app_info__version,event_dimensions,traffic_source__medium,traffic_source__name,traffic_source__source,ecommerce,collected_traffic_source,event_params__ad_instance,event_params__ad_revenue,event_params__ad_reward_type,event_params__ad_reward_amount,event_params__how_its_earned,event_params__currency_name,event_params__where_its_earned,event_params__earned_amount,event_params__menu_name,event_params__mini_game_name,event_params__mini_game_ri,event_params__answered_wrong,event_params__current_qi,event_params__current_tier,event_params__character_name,event_params__firebase_previous_id,event_params__firebase_previous_class,event_params__engagement_time_msec,event_params__spent_to,event_params__spent_amount,event_params__where_its_spent,event_params__session_engaged,event_params__entrances,event_params__wecolme_video,event_params__max_energy,event_params__start_character,event_params__start_gold,event_params__firebase_error,event_params__error_value,event_params__left_energy,event_params__tutorial_video,event_params__groupb_video,event_params__owned_items,event_params__board_items,event_params__ad_id,event_params__ad_error_code,event_params__source,event_params__medium,event_params__campaign_info_source,collected_traffic_source__dclid,collected_traffic_source__gclid,collected_traffic_source__manual_campaign_id,collected_traffic_source__manual_campaign_name,collected_traffic_source__manual_content,collected_traffic_source__manual_creative_format,collected_traffic_source__manual_marketing_tactic,collected_traffic_source__manual_medium,collected_traffic_source__manual_source,collected_traffic_source__manual_source_platform,collected_traffic_source__manual_term,collected_traffic_source__srsltid,event_params__system_app,event_params__update_with_analytics,event_params__system_app_update,event_params__firebase_conversion,event_params__previous_first_open_count,event_datetime,event_previous_datetime,event_first_touch_datetime,user__first_open_datetime,time_delta,event_date,event_time,event_previous_date,event_previous_time,event_first_touch_date,event_first_touch_time,user__first_open_date,device__time_zone_offset_hours,event_params__engagement_time_seconds,event_server_delay_seconds,event_params__time_spent_seconds,ts_weekday,ts_local_time,ts_hour,ts_daytime_named,ts_is_weekend,session_duration_seconds,session_duration_minutes,session_duration_hours,session_start_time,session_end_time,event_duration_seconds,event_params__current_question_index,cumulative_question_index,maze_gender,maze_hand,maze_level,buff_type,buff_gift,buff_gold,earned_buff_type,doll_name,shop_permanent_item,shop_consumable_item,board_item,question_address
1763669825123103,Menu Closed,1763669605019103,,3103,349,,80389e3f153d6b576fcfa52b4ce5c0f3,1763382928083000,12043974305,ANDROID,True,104,,,1.0,,4.185546875,UnityPlayerGameActivity,-8.547825502879837e+18,,app,1763667547.0,8.0,,8.0,1763667547.0,13:00:00,Yes,Yes,No,,368c7ad1-9b55-489b-8dc9-2c9712743323,,,mobile,No,tr-tr,Samsung,Galaxy A12,SM-A125F,SM-A125F,Android,Android 12,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,Scroll Menu,,,,9,3,Almira Lotus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-20 20:17:05.123103+00:00,2025-11-20 20:13:25.019103+00:00,2025-11-17 12:35:28.083000+00:00,2025-11-17 13:00:00+00:00,220.104,2025-11-20 00:00:00+00:00,20:17:05.123103,2025-11-20 00:00:00+00:00,20:13:25.019103,2025-11-17 00:00:00+00:00,12:35:28.083000,2025-11-17 00:00:00+00:00,3.0,,0.349,4.185546875,Perşembe,2025-11-20 23:17:05.123103+00:00,23,Gece,Hafta İçi,4731.65,78.86083333333333,1.314,2025-11-20 19:39:07.986000+00:00,2025-11-20 20:57:59.636120+00:00,5.65,4,32.0,,,,,,,,,,,,Almira Lotus - T: 3 - Q: 4
1763669830773104,Menu Opened,1763669820937104,,3103,349,,80389e3f153d6b576fcfa52b4ce5c0f3,1763382928083000,12043974305,ANDROID,True,105,,,1.0,,,UnityPlayerGameActivity,-8.547825502879837e+18,,app,1763667547.0,8.0,,8.0,1763667547.0,13:00:00,Yes,Yes,No,,368c7ad1-9b55-489b-8dc9-2c9712743323,,,mobile,No,tr-tr,Samsung,Galaxy A12,SM-A125F,SM-A125F,Android,Android 12,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,Shop Menu,,,,9,3,Almira Lotus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-20 20:17:10.773104+00:00,2025-11-20 20:17:00.937104+00:00,2025-11-17 12:35:28.083000+00:00,2025-11-17 13:00:00+00:00,9.836,2025-11-20 00:00:00+00:00,20:17:10.773104,2025-11-20 00:00:00+00:00,20:17:00.937104,2025-11-17 00:00:00+00:00,12:35:28.083000,2025-11-17 00:00:00+00:00,3.0,,0.349,,Perşembe,2025-11-20 23:17:10.773104+00:00,23,Gece,Hafta İçi,4731.65,78.86083333333333,1.314,2025-11-20 19:39:07.986000+00:00,2025-11-20 20:57:59.636120+00:00,2.675,4,32.0,,,,,,,,,,,,Almira Lotus - T: 3 - Q: 4
1763669833448105,Menu Closed,1763669825123105,,3103,349,,80389e3f153d6b576fcfa52b4ce5c0f3,1763382928083000,12043974305,ANDROID,True,106,,,1.0,,2.67578125,UnityPlayerGameActivity,-8.547825502879837e+18,,app,1763667547.0,8.0,,8.0,1763667547.0,13:00:00,Yes,Yes,No,,368c7ad1-9b55-489b-8dc9-2c9712743323,,,mobile,No,tr-tr,Samsung,Galaxy A12,SM-A125F,SM-A125F,Android,Android 12,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,Shop Menu,,,,9,3,Almira Lotus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-20 20:17:13.448105+00:00,2025-11-20 20:17:05.123105+00:00,2025-11-17 12:35:28.083000+00:00,2025-11-17 13:00:00+00:00,8.325,2025-11-20 00:00:00+00:00,20:17:13.448105,2025-11-20 00:00:00+00:00,20:17:05.123105,2025-11-17 00:00:00+00:00,12:35:28.083000,2025-11-17 00:00:00+00:00,3.0,,0.349,2.67578125,Perşembe,2025-11-20 23:17:13.448105+00:00,23,Gece,Hafta İçi,4731.65,78.86083333333333,1.314,2025-11-20 19:39:07.986000+00:00,2025-11-20 20:57:59.636120+00:00,0.538,4,32.0,,,,,,,,,,,,Almira Lotus - T: 3 - Q: 4
1763669833986106,Spent Virtual Currency,1763669485720106,,3103,349,,80389e3f153d6b576fcfa52b4ce5c0f3,1763382928083000,12043974305,ANDROID,True,107,,,1.0,,,UnityPlayerGameActivity,-8.547825502879837e+18,,app,1763667547.0,8.0,,8.0,1763667547.0,13:00:00,Yes,Yes,No,,368c7ad1-9b55-489b-8dc9-2c9712743323,,,mobile,No,tr-tr,Samsung,Galaxy A12,SM-A125F,SM-A125F,Android,Android 12,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,Gold,,,,,,,9,3,Almira Lotus,,,,Consumable Item,200.0,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-20 20:17:13.986106+00:00,2025-11-20 20:11:25.720106+00:00,2025-11-17 12:35:28.083000+00:00,2025-11-17 13:00:00+00:00,348.266,2025-11-20 00:00:00+00:00,20:17:13.986106,2025-11-20 00:00:00+00:00,20:11:25.720106,2025-11-17 00:00:00+00:00,12:35:28.083000,2025-11-17 00:00:00+00:00,3.0,,0.349,,Perşembe,2025-11-20 23:17:13.986106+00:00,23,Gece,Hafta İçi,4731.65,78.86083333333333,1.314,2025-11-20 19:39:07.986000+00:00,2025-11-20 20:57:59.636120+00:00,1.119,4,32.0,,,,,,,,,,Amulet,,Almira Lotus - T: 3 - Q: 4
1763669835105107,Menu Opened,1763669830773107,,3103,349,,80389e3f153d6b576fcfa52b4ce5c0f3,1763382928083000,12043974305,ANDROID,True,108,,,1.0,,,UnityPlayerGameActivity,-8.547825502879837e+18,,app,1763667547.0,8.0,,8.0,1763667547.0,13:00:00,Yes,Yes,No,,368c7ad1-9b55-489b-8dc9-2c9712743323,,,mobile,No,tr-tr,Samsung,Galaxy A12,SM-A125F,SM-A125F,Android,Android 12,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,Shop Menu,,,,9,3,Almira Lotus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-20 20:17:15.105107+00:00,2025-11-20 20:17:10.773107+00:00,2025-11-17 12:35:28.083000+00:00,2025-11-17 13:00:00+00:00,4.332,2025-11-20 00:00:00+00:00,20:17:15.105107,2025-11-20 00:00:00+00:00,20:17:10.773107,2025-11-17 00:00:00+00:00,12:35:28.083000,2025-11-17 00:00:00+00:00,3.0,,0.349,,Perşembe,2025-11-20 23:17:15.105107+00:00,23,Gece,Hafta İçi,4731.65,78.86083333333333,1.314,2025-11-20 19:39:07.986000+00:00,2025-11-20 20:57:59.636120+00:00,1.246,4,32.0,,,,,,,,,,,,Almira Lotus - T: 3 - Q: 4
1763669836351108,Question Started,1763669706319108,,3103,349,,80389e3f153d6b576fcfa52b4ce5c0f3,1763382928083000,12043974305,ANDROID,True,109,,,1.0,,,UnityPlayerGameActivity,-8.547825502879837e+18,,app,1763667547.0,8.0,,8.0,1763667547.0,13:00:00,Yes,Yes,No,,368c7ad1-9b55-489b-8dc9-2c9712743323,,,mobile,No,tr-tr,Samsung,Galaxy A12,SM-A125F,SM-A125F,Android,Android 12,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,,,,,4,2,D Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-20 20:17:16.351108+00:00,2025-11-20 20:15:06.319108+00:00,2025-11-17 12:35:28.083000+00:00,2025-11-17 13:00:00+00:00,130.032,2025-11-20 00:00:00+00:00,20:17:16.351108,2025-11-20 00:00:00+00:00,20:15:06.319108,2025-11-17 00:00:00+00:00,12:35:28.083000,2025-11-17 00:00:00+00:00,3.0,,0.349,,Perşembe,2025-11-20 23:17:16.351108+00:00,23,Gece,Hafta İçi,4731.65,78.86083333333333,1.314,2025-11-20 19:39:07.986000+00:00,2025-11-20 20:57:59.636120+00:00,1.29,9,25.0,,,,,,,,,,,,D Lion - T: 2 - Q: 9
1763669837641109,Menu Closed,1763669833448109,,3103,349,,80389e3f153d6b576fcfa52b4ce5c0f3,1763382928083000,12043974305,ANDROID,True,110,,,1.0,,2.5361328125,UnityPlayerGameActivity,-8.547825502879837e+18,,app,1763667547.0,8.0,,8.0,1763667547.0,13:00:00,Yes,Yes,No,,368c7ad1-9b55-489b-8dc9-2c9712743323,,,mobile,No,tr-tr,Samsung,Galaxy A12,SM-A125F,SM-A125F,Android,Android 12,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,Shop Menu,,,,4,2,D Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-20 20:17:17.641109+00:00,2025-11-20 20:17:13.448109+00:00,2025-11-17 12:35:28.083000+00:00,2025-11-17 13:00:00+00:00,4.193,2025-11-20 00:00:00+00:00,20:17:17.641109,2025-11-20 00:00:00+00:00,20:17:13.448109,2025-11-17 00:00:00+00:00,12:35:28.083000,2025-11-17 00:00:00+00:00,3.0,,0.349,2.5361328125,Perşembe,2025-11-20 23:17:17.641109+00:00,23,Gece,Hafta İçi,4731.65,78.86083333333333,1.314,2025-11-20 19:39:07.986000+00:00,2025-11-20 20:57:59.636120+00:00,0.533,9,25.0,,,,,,,,,,,,D Lion - T: 2 - Q: 9
1763669838174110,Spent Virtual Currency,1763669833986110,,3103,349,,80389e3f153d6b576fcfa52b4ce5c0f3,1763382928083000,12043974305,ANDROID,True,111,,,1.0,,,UnityPlayerGameActivity,-8.547825502879837e+18,,app,1763667547.0,8.0,,8.0,1763667547.0,13:00:00,Yes,Yes,No,,368c7ad1-9b55-489b-8dc9-2c9712743323,,,mobile,No,tr-tr,Samsung,Galaxy A12,SM-A125F,SM-A125F,Android,Android 12,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,Gold,,,,,,,4,2,D Lion,,,,Consumable Item,200.0,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-20 20:17:18.174110+00:00,2025-11-20 20:17:13.986110+00:00,2025-11-17 12:35:28.083000+00:00,2025-11-17 13:00:00+00:00,4.188,2025-11-20 00:00:00+00:00,20:17:18.174110,2025-11-20 00:00:00+00:00,20:17:13.986110,2025-11-17 00:00:00+00:00,12:35:28.083000,2025-11-17 00:00:00+00:00,3.0,,0.349,,Perşembe,2025-11-20 23:17:18.174110+00:00,23,Gece,Hafta İçi,4731.65,78.86083333333333,1.314,2025-11-20 19:39:07.986000+00:00,2025-11-20 20:57:59.636120+00:00,10.079,9,25.0,,,,,,,,,,Potion,,D Lion - T: 2 - Q: 9
1763669848253111,Question Completed,1763669730091111,,3103,349,,80389e3f153d6b576fcfa52b4ce5c0f3,1763382928083000,12043974305,ANDROID,True,112,,,1.0,,11.90185546875,UnityPlayerGameActivity,-8.547825502879837e+18,,app,1763667547.0,8.0,,8.0,1763667547.0,13:00:00,Yes,Yes,No,,368c7ad1-9b55-489b-8dc9-2c9712743323,,,mobile,No,tr-tr,Samsung,Galaxy A12,SM-A125F,SM-A125F,Android,Android 12,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,,,,0.0,4,2,D Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-20 20:17:28.253111+00:00,2025-11-20 20:15:30.091111+00:00,2025-11-17 12:35:28.083000+00:00,2025-11-17 13:00:00+00:00,118.162,2025-11-20 00:00:00+00:00,20:17:28.253111,2025-11-20 00:00:00+00:00,20:15:30.091111,2025-11-17 00:00:00+00:00,12:35:28.083000,2025-11-17 00:00:00+00:00,3.0,,0.349,11.90185546875,Perşembe,2025-11-20 23:17:28.253111+00:00,23,Gece,Hafta İçi,4731.65,78.86083333333333,1.314,2025-11-20 19:39:07.986000+00:00,2025-11-20 20:57:59.636120+00:00,5.155,9,25.0,,,,,,,,,,,,D Lion - T: 2 - Q: 9
1763669853408112,Earned Virtual Currency,1763669736965112,,3103,349,,80389e3f153d6b576fcfa52b4ce5c0f3,1763382928083000,12043974305,ANDROID,True,113,,,1.0,,,UnityPlayerGameActivity,-8.547825502879837e+18,,app,1763667547.0,8.0,,8.0,1763667547.0,13:00:00,Yes,Yes,No,,368c7ad1-9b55-489b-8dc9-2c9712743323,,,mobile,No,tr-tr,Samsung,Galaxy A12,SM-A125F,SM-A125F,Android,Android 12,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,Normal,Gold,Question,30.0,,,,,4,2,D Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-20 20:17:33.408112+00:00,2025-11-20 20:15:36.965112+00:00,2025-11-17 12:35:28.083000+00:00,2025-11-17 13:00:00+00:00,116.443,2025-11-20 00:00:00+00:00,20:17:33.408112,2025-11-20 00:00:00+00:00,20:15:36.965112,2025-11-17 00:00:00+00:00,12:35:28.083000,2025-11-17 00:00:00+00:00,3.0,,0.349,,Perşembe,2025-11-20 23:17:33.408112+00:00,23,Gece,Hafta İçi,4731.65,78.86083333333333,1.314,2025-11-20 19:39:07.986000+00:00,2025-11-20 20:57:59.636120+00:00,0.013,9,25.0,,,,,,,,,,,,D Lion - T: 2 - Q: 9
1763669853421113,Question Started,1763669836351113,,3103,349,,80389e3f153d6b576fcfa52b4ce5c0f3,1763382928083000,12043974305,ANDROID,True,114,,,1.0,,,UnityPlayerGameActivity,-8.547825502879837e+18,,app,1763667547.0,8.0,,8.0,1763667547.0,13:00:00,Yes,Yes,No,,368c7ad1-9b55-489b-8dc9-2c9712743323,,,mobile,No,tr-tr,Samsung,Galaxy A12,SM-A125F,SM-A125F,Android,Android 12,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,,,,,3,2,D Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-20 20:17:33.421113+00:00,2025-11-20 20:17:16.351113+00:00,2025-11-17 12:35:28.083000+00:00,2025-11-17 13:00:00+00:00,17.07,2025-11-20 00:00:00+00:00,20:17:33.421113,2025-11-20 00:00:00+00:00,20:17:16.351113,2025-11-17 00:00:00+00:00,12:35:28.083000,2025-11-17 00:00:00+00:00,3.0,,0.349,,Perşembe,2025-11-20 23:17:33.421113+00:00,23,Gece,Hafta İçi,4731.65,78.86083333333333,1.314,2025-11-20 19:39:07.986000+00:00,2025-11-20 20:57:59.636120+00:00,9.754,10,26.0,,,,,,,,,,,,D Lion - T: 2 - Q: 10
1763669863175114,Question Completed,1763669848253114,,3103,349,,80389e3f153d6b576fcfa52b4ce5c0f3,1763382928083000,12043974305,ANDROID,True,115,,,1.0,,9.75341796875,UnityPlayerGameActivity,-8.547825502879837e+18,,app,1763667547.0,8.0,,8.0,1763667547.0,13:00:00,Yes,Yes,No,,368c7ad1-9b55-489b-8dc9-2c9712743323,,,mobile,No,tr-tr,Samsung,Galaxy A12,SM-A125F,SM-A125F,Android,Android 12,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,,,,0.0,3,2,D Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-20 20:17:43.175114+00:00,2025-11-20 20:17:28.253114+00:00,2025-11-17 12:35:28.083000+00:00,2025-11-17 13:00:00+00:00,14.922,2025-11-20 00:00:00+00:00,20:17:43.175114,2025-11-20 00:00:00+00:00,20:17:28.253114,2025-11-17 00:00:00+00:00,12:35:28.083000,2025-11-17 00:00:00+00:00,3.0,,0.349,9.75341796875,Perşembe,2025-11-20 23:17:43.175114+00:00,23,Gece,Hafta İçi,4731.65,78.86083333333333,1.314,2025-11-20 19:39:07.986000+00:00,2025-11-20 20:57:59.636120+00:00,6.916,10,26.0,,,,,,,,,,,,D Lion - T: 2 - Q: 10
1763669870091115,Earned Virtual Currency,1763669853408115,,3103,349,,80389e3f153d6b576fcfa52b4ce5c0f3,1763382928083000,12043974305,ANDROID,True,116,,,1.0,,,UnityPlayerGameActivity,-8.547825502879837e+18,,app,1763667547.0,8.0,,8.0,1763667547.0,13:00:00,Yes,Yes,No,,368c7ad1-9b55-489b-8dc9-2c9712743323,,,mobile,No,tr-tr,Samsung,Galaxy A12,SM-A125F,SM-A125F,Android,Android 12,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,Combo,Gold,Question,60.0,,,,,3,2,D Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-20 20:17:50.091115+00:00,2025-11-20 20:17:33.408115+00:00,2025-11-17 12:35:28.083000+00:00,2025-11-17 13:00:00+00:00,16.683,2025-11-20 00:00:00+00:00,20:17:50.091115,2025-11-20 00:00:00+00:00,20:17:33.408115,2025-11-17 00:00:00+00:00,12:35:28.083000,2025-11-17 00:00:00+00:00,3.0,,0.349,,Perşembe,2025-11-20 23:17:50.091115+00:00,23,Gece,Hafta İçi,4731.65,78.86083333333333,1.314,2025-11-20 19:39:07.986000+00:00,2025-11-20 20:57:59.636120+00:00,0.014,10,26.0,,,,,,,,,,,,D Lion - T: 2 - Q: 10
1763669870105116,Question Started,1763669853421116,,3103,349,,80389e3f153d6b576fcfa52b4ce5c0f3,1763382928083000,12043974305,ANDROID,True,117,,,1.0,,,UnityPlayerGameActivity,-8.547825502879837e+18,,app,1763667547.0,8.0,,8.0,1763667547.0,13:00:00,Yes,Yes,No,,368c7ad1-9b55-489b-8dc9-2c9712743323,,,mobile,No,tr-tr,Samsung,Galaxy A12,SM-A125F,SM-A125F,Android,Android 12,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,,,,,2,2,D Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-20 20:17:50.105116+00:00,2025-11-20 20:17:33.421116+00:00,2025-11-17 12:35:28.083000+00:00,2025-11-17 13:00:00+00:00,16.684,2025-11-20 00:00:00+00:00,20:17:50.105116,2025-11-20 00:00:00+00:00,20:17:33.421116,2025-11-17 00:00:00+00:00,12:35:28.083000,2025-11-17 00:00:00+00:00,3.0,,0.349,,Perşembe,2025-11-20 23:17:50.105116+00:00,23,Gece,Hafta İçi,4731.65,78.86083333333333,1.314,2025-11-20 19:39:07.986000+00:00,2025-11-20 20:57:59.636120+00:00,11.092,11,27.0,,,,,,,,,,,,D Lion - T: 2 - Q: 11
1763669881197117,Question Completed,1763669863175117,,3103,349,,80389e3f153d6b576fcfa52b4ce5c0f3,1763382928083000,12043974305,ANDROID,True,118,,,1.0,,11.091796875,UnityPlayerGameActivity,-8.547825502879837e+18,,app,1763667547.0,8.0,,8.0,1763667547.0,13:00:00,Yes,Yes,No,,368c7ad1-9b55-489b-8dc9-2c9712743323,,,mobile,No,tr-tr,Samsung,Galaxy A12,SM-A125F,SM-A125F,Android,Android 12,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,,,,0.0,2,2,D Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-20 20:18:01.197117+00:00,2025-11-20 20:17:43.175117+00:00,2025-11-17 12:35:28.083000+00:00,2025-11-17 13:00:00+00:00,18.022,2025-11-20 00:00:00+00:00,20:18:01.197117,2025-11-20 00:00:00+00:00,20:17:43.175117,2025-11-17 00:00:00+00:00,12:35:28.083000,2025-11-17 00:00:00+00:00,3.0,,0.349,11.091796875,Perşembe,2025-11-20 23:18:01.197117+00:00,23,Gece,Hafta İçi,4731.65,78.86083333333333,1.314,2025-11-20 19:39:07.986000+00:00,2025-11-20 20:57:59.636120+00:00,6.831,11,27.0,,,,,,,,,,,,D Lion - T: 2 - Q: 11
1763669888028118,Earned Virtual Currency,1763669870091118,,3103,349,,80389e3f153d6b576fcfa52b4ce5c0f3,1763382928083000,12043974305,ANDROID,True,119,,,1.0,,,UnityPlayerGameActivity,-8.547825502879837e+18,,app,1763667547.0,8.0,,8.0,1763667547.0,13:00:00,Yes,Yes,No,,368c7ad1-9b55-489b-8dc9-2c9712743323,,,mobile,No,tr-tr,Samsung,Galaxy A12,SM-A125F,SM-A125F,Android,Android 12,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,Combo,Gold,Question,90.0,,,,,2,2,D Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-20 20:18:08.028118+00:00,2025-11-20 20:17:50.091118+00:00,2025-11-17 12:35:28.083000+00:00,2025-11-17 13:00:00+00:00,17.937,2025-11-20 00:00:00+00:00,20:18:08.028118,2025-11-20 00:00:00+00:00,20:17:50.091118,2025-11-17 00:00:00+00:00,12:35:28.083000,2025-11-17 00:00:00+00:00,3.0,,0.349,,Perşembe,2025-11-20 23:18:08.028118+00:00,23,Gece,Hafta İçi,4731.65,78.86083333333333,1.314,2025-11-20 19:39:07.986000+00:00,2025-11-20 20:57:59.636120+00:00,1.292,11,27.0,,,,,,,,,,,,D Lion - T: 2 - Q: 11
1763669889320119,Question Started,1763669870105119,,3103,349,,80389e3f153d6b576fcfa52b4ce5c0f3,1763382928083000,12043974305,ANDROID,True,120,,,1.0,,,UnityPlayerGameActivity,-8.547825502879837e+18,,app,1763667547.0,8.0,,8.0,1763667547.0,13:00:00,Yes,Yes,No,,368c7ad1-9b55-489b-8dc9-2c9712743323,,,mobile,No,tr-tr,Samsung,Galaxy A12,SM-A125F,SM-A125F,Android,Android 12,10800,,,Ankara,Asia,Türkiye,(not set),Ankara,Western Asia,1:200237610417:android:b891f27b614d5b4f7f3990,com.GlyphexGames.EmojiOracle,com.android.vending,,1.0.3,,(none),(direct),(direct),,,,,,,,,,,,,,,1,2,D Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-20 20:18:09.320119+00:00,2025-11-20 20:17:50.105119+00:00,2025-11-17 12:35:28.083000+00:00,2025-11-17 13:00:00+00:00,19.215,2025-11-20 00:00:00+00:00,20:18:09.320119,2025-11-20 00:00:00+00:00,20:17:50.105119,2025-11-17 00:00:00+00:00,12:35:28.083000,2025-11-17 00:00:00+00:00,3.0,,0.349,,Perşembe,2025-11-20 23:18:09.320119+00:00,23,Gece,Hafta İçi,4731.65,78.86083333333333,1.314,2025-11-20 19:39:07.986000+00:00,2025-11-20 20:57:59.636120+00:00,11.725,12,28.0,,,,,,,,,,,,D Lion - T: 2 - Q: 12
